,Location,County,Mortality Risk %,Sex,Year
535,Georgia,Towns,52.30,Cpmbined,1980
536,Georgia,Treutlen,67.14,Cpmbined,1980
537,Georgia,Troup,68.15,Cpmbined,1980
538,Georgia,Turner,68.67,Cpmbined,1980
539,Georgia,Twiggs,70.46,Cpmbined,1980
540,Georgia,Union,57.07,Cpmbined,1980
541,Georgia,Upson,66.70,Cpmbined,1980
542,Georgia,Walker,65.83,Cpmbined,1980
543,Georgia,Walton,64.81,Cpmbined,1980
544,Georgia,Ware,64.23,Cpmbined,1980
545,Georgia,Warren,65.45,Cpmbined,1980
546,Georgia,Washington,67.02,Cpmbined,1980
547,Georgia,Wayne,70.96,Cpmbined,1980
548,Georgia,Webster,66.79,Cpmbined,1980
549,Georgia,Wheeler,68.35,Cpmbined,1980
550,Georgia,White,57.18,Cpmbined,1980
551,Georgia,Whitfield,66.69,Cpmbined,1980
552,Georgia,Wilcox,67.86,Cpmbined,1980
553,Georgia,Wilkes,67.26,Cpmbined,1980
554,Georgia,Wilkinson,69.14,Cpmbined,1980
555,Georgia,Worth,67.04,Cpmbined,1980
556,Hawaii,All counties,54.31,Cpmbined,1980
557,Hawaii,Hawaii,56.29,Cpmbined,1980
558,Hawaii,Honolulu,54.04,Cpmbined,1980
559,Hawaii,Kalawao,53.57,Cpmbined,1980
560,Hawaii,Kauai,54.58,Cpmbined,1980
561,Hawaii,Maui,53.57,Cpmbined,1980
562,Idaho,All counties,60.70,Cpmbined,1980
563,Idaho,Ada,60.62,Cpmbined,1980
564,Idaho,Adams,58.97,Cpmbined,1980
565,Idaho,Bannock,59.93,Cpmbined,1980
566,Idaho,Bear Lake,61.87,Cpmbined,1980
567,Idaho,Benewah,64.81,Cpmbined,1980
568,Idaho,Bingham,60.99,Cpmbined,1980
569,Idaho,Blaine,53.75,Cpmbined,1980
570,Idaho,Boise,58.62,Cpmbined,1980
571,Idaho,Bonner,62.95,Cpmbined,1980
572,Idaho,Bonneville,62.48,Cpmbined,1980
573,Idaho,Boundary,59.28,Cpmbined,1980
574,Idaho,Butte,64.02,Cpmbined,1980
575,Idaho,Camas,57.95,Cpmbined,1980
576,Idaho,Canyon,59.45,Cpmbined,1980
577,Idaho,Caribou,57.01,Cpmbined,1980
578,Idaho,Cassia,58.39,Cpmbined,1980
579,Idaho,Clark,67.36,Cpmbined,1980
580,Idaho,Clearwater,61.85,Cpmbined,1980
581,Idaho,Custer,59.68,Cpmbined,1980
582,Idaho,Elmore,63.36,Cpmbined,1980
583,Idaho,Franklin,58.04,Cpmbined,1980
584,Idaho,Fremont,63.44,Cpmbined,1980
585,Idaho,Gem,61.59,Cpmbined,1980
586,Idaho,Gooding,60.33,Cpmbined,1980
587,Idaho,Idaho,59.58,Cpmbined,1980
588,Idaho,Jefferson,62.68,Cpmbined,1980
589,Idaho,Jerome,58.42,Cpmbined,1980
590,Idaho,Kootenai,62.05,Cpmbined,1980
591,Idaho,Latah,57.95,Cpmbined,1980
592,Idaho,Lemhi,63.07,Cpmbined,1980
593,Idaho,Lewis,64.00,Cpmbined,1980
594,Idaho,Lincoln,61.48,Cpmbined,1980
595,Idaho,Madison,60.63,Cpmbined,1980
596,Idaho,Minidoka,58.58,Cpmbined,1980
597,Idaho,Nez Perce,61.36,Cpmbined,1980
598,Idaho,Oneida,57.34,Cpmbined,1980
599,Idaho,Owyhee,62.14,Cpmbined,1980
600,Idaho,Payette,61.85,Cpmbined,1980
601,Idaho,Power,60.67,Cpmbined,1980
602,Idaho,Shoshone,67.56,Cpmbined,1980
603,Idaho,Teton,60.12,Cpmbined,1980
604,Idaho,Twin Falls,58.89,Cpmbined,1980
605,Idaho,Valley,61.85,Cpmbined,1980
606,Idaho,Washington,59.88,Cpmbined,1980
607,Illinois,All counties,64.97,Cpmbined,1980
608,Illinois,Adams,65.45,Cpmbined,1980
609,Illinois,Alexander,67.79,Cpmbined,1980
610,Illinois,Bond,63.03,Cpmbined,1980
611,Illinois,Boone,64.27,Cpmbined,1980
612,Illinois,Brown,58.99,Cpmbined,1980
613,Illinois,Bureau,62.01,Cpmbined,1980
614,Illinois,Calhoun,63.29,Cpmbined,1980
615,Illinois,Carroll,63.90,Cpmbined,1980
616,Illinois,Cass,64.01,Cpmbined,1980
617,Illinois,Champaign,61.59,Cpmbined,1980
618,Illinois,Christian,61.45,Cpmbined,1980
619,Illinois,Clark,61.65,Cpmbined,1980
620,Illinois,Clay,62.15,Cpmbined,1980
621,Illinois,Clinton,59.77,Cpmbined,1980
622,Illinois,Coles,63.31,Cpmbined,1980
623,Illinois,Cook,66.35,Cpmbined,1980
624,Illinois,Crawford,62.95,Cpmbined,1980
625,Illinois,Cumberland,63.20,Cpmbined,1980
626,Illinois,De Witt,62.60,Cpmbined,1980
627,Illinois,DeKalb,62.69,Cpmbined,1980
628,Illinois,Douglas,62.64,Cpmbined,1980
629,Illinois,DuPage,64.43,Cpmbined,1980
630,Illinois,Edgar,64.71,Cpmbined,1980
631,Illinois,Edwards,57.61,Cpmbined,1980
632,Illinois,Effingham,62.95,Cpmbined,1980
633,Illinois,Fayette,62.58,Cpmbined,1980
634,Illinois,Ford,61.92,Cpmbined,1980
635,Illinois,Franklin,65.76,Cpmbined,1980
636,Illinois,Fulton,62.50,Cpmbined,1980
637,Illinois,Gallatin,66.21,Cpmbined,1980
638,Illinois,Greene,63.17,Cpmbined,1980
639,Illinois,Grundy,62.42,Cpmbined,1980
640,Illinois,Hamilton,59.81,Cpmbined,1980
641,Illinois,Hancock,61.20,Cpmbined,1980
642,Illinois,Hardin,67.11,Cpmbined,1980
643,Illinois,Henderson,63.87,Cpmbined,1980
644,Illinois,Henry,61.99,Cpmbined,1980
645,Illinois,Iroquois,59.23,Cpmbined,1980
646,Illinois,Jackson,63.12,Cpmbined,1980
647,Illinois,Jasper,59.80,Cpmbined,1980
648,Illinois,Jefferson,62.06,Cpmbined,1980
649,Illinois,Jersey,64.84,Cpmbined,1980
650,Illinois,Jo Daviess,59.52,Cpmbined,1980
651,Illinois,Johnson,61.48,Cpmbined,1980
652,Illinois,Kane,66.49,Cpmbined,1980
653,Illinois,Kankakee,67.38,Cpmbined,1980
654,Illinois,Kendall,62.96,Cpmbined,1980
655,Illinois,Knox,61.99,Cpmbined,1980
656,Illinois,LaSalle,61.85,Cpmbined,1980
657,Illinois,Lake,65.79,Cpmbined,1980
658,Illinois,Lawrence,63.56,Cpmbined,1980
659,Illinois,Lee,63.70,Cpmbined,1980
660,Illinois,Livingston,57.81,Cpmbined,1980
661,Illinois,Logan,62.52,Cpmbined,1980
662,Illinois,Macon,63.24,Cpmbined,1980
663,Illinois,Macoupin,62.54,Cpmbined,1980
664,Illinois,Madison,65.73,Cpmbined,1980
665,Illinois,Marion,64.20,Cpmbined,1980
666,Illinois,Marshall,57.60,Cpmbined,1980
667,Illinois,Mason,61.16,Cpmbined,1980
668,Illinois,Massac,66.16,Cpmbined,1980
669,Illinois,McDonough,60.48,Cpmbined,1980
670,Illinois,McHenry,67.32,Cpmbined,1980
671,Illinois,McLean,62.06,Cpmbined,1980
672,Illinois,Menard,62.67,Cpmbined,1980
673,Illinois,Mercer,61.63,Cpmbined,1980
674,Illinois,Monroe,64.76,Cpmbined,1980
675,Illinois,Montgomery,61.54,Cpmbined,1980
676,Illinois,Morgan,62.69,Cpmbined,1980
677,Illinois,Moultrie,63.53,Cpmbined,1980
678,Illinois,Ogle,61.81,Cpmbined,1980
679,Illinois,Peoria,62.72,Cpmbined,1980
680,Illinois,Perry,65.36,Cpmbined,1980
681,Illinois,Piatt,61.93,Cpmbined,1980
682,Illinois,Pike,60.49,Cpmbined,1980
683,Illinois,Pope,62.04,Cpmbined,1980
684,Illinois,Pulaski,67.05,Cpmbined,1980
685,Illinois,Putnam,57.85,Cpmbined,1980
686,Illinois,Randolph,62.77,Cpmbined,1980
687,Illinois,Richland,62.69,Cpmbined,1980
688,Illinois,Rock Island,64.92,Cpmbined,1980
689,Illinois,Saint Clair,68.59,Cpmbined,1980
690,Illinois,Saline,66.96,Cpmbined,1980
691,Illinois,Sangamon,62.53,Cpmbined,1980
692,Illinois,Schuyler,62.48,Cpmbined,1980
693,Illinois,Scott,60.31,Cpmbined,1980
694,Illinois,Shelby,60.34,Cpmbined,1980
695,Illinois,Stark,59.99,Cpmbined,1980
696,Illinois,Stephenson,60.58,Cpmbined,1980
697,Illinois,Tazewell,62.68,Cpmbined,1980
698,Illinois,Union,63.84,Cpmbined,1980
699,Illinois,Vermilion,64.27,Cpmbined,1980
700,Illinois,Wabash,63.87,Cpmbined,1980
701,Illinois,Warren,60.99,Cpmbined,1980
702,Illinois,Washington,61.89,Cpmbined,1980
703,Illinois,Wayne,57.94,Cpmbined,1980
704,Illinois,White,63.91,Cpmbined,1980
705,Illinois,Whiteside,62.93,Cpmbined,1980
706,Illinois,Will,67.45,Cpmbined,1980
707,Illinois,Williamson,64.32,Cpmbined,1980
708,Illinois,Winnebago,62.58,Cpmbined,1980
709,Illinois,Woodford,58.74,Cpmbined,1980
710,Indiana,All counties,64.88,Cpmbined,1980
711,Indiana,Adams,57.83,Cpmbined,1980
712,Indiana,Allen,63.92,Cpmbined,1980
713,Indiana,Bartholomew,64.42,Cpmbined,1980
714,Indiana,Benton,61.98,Cpmbined,1980
715,Indiana,Blackford,65.85,Cpmbined,1980
716,Indiana,Boone,63.67,Cpmbined,1980
717,Indiana,Brown,62.69,Cpmbined,1980
718,Indiana,Carroll,61.43,Cpmbined,1980
719,Indiana,Cass,64.20,Cpmbined,1980
720,Indiana,Clark,68.46,Cpmbined,1980
721,Indiana,Clay,65.76,Cpmbined,1980
722,Indiana,Clinton,64.51,Cpmbined,1980
723,Indiana,Crawford,66.95,Cpmbined,1980
724,Indiana,Daviess,63.11,Cpmbined,1980
725,Indiana,DeKalb,64.95,Cpmbined,1980
726,Indiana,Dearborn,66.51,Cpmbined,1980
727,Indiana,Decatur,64.52,Cpmbined,1980
728,Indiana,Delaware,64.25,Cpmbined,1980
729,Indiana,Dubois,62.13,Cpmbined,1980
730,Indiana,Elkhart,61.78,Cpmbined,1980
731,Indiana,Fayette,63.47,Cpmbined,1980
732,Indiana,Floyd,65.28,Cpmbined,1980
733,Indiana,Fountain,65.37,Cpmbined,1980
734,Indiana,Franklin,60.71,Cpmbined,1980
735,Indiana,Fulton,62.89,Cpmbined,1980
736,Indiana,Gibson,63.40,Cpmbined,1980
737,Indiana,Grant,64.81,Cpmbined,1980
738,Indiana,Greene,62.07,Cpmbined,1980
739,Indiana,Hamilton,65.64,Cpmbined,1980
740,Indiana,Hancock,66.84,Cpmbined,1980
741,Indiana,Harrison,63.35,Cpmbined,1980
742,Indiana,Hendricks,65.90,Cpmbined,1980
743,Indiana,Henry,65.01,Cpmbined,1980
744,Indiana,Howard,65.82,Cpmbined,1980
745,Indiana,Huntington,61.78,Cpmbined,1980
746,Indiana,Jackson,63.49,Cpmbined,1980
747,Indiana,Jasper,63.77,Cpmbined,1980
748,Indiana,Jay,64.25,Cpmbined,1980
749,Indiana,Jefferson,67.79,Cpmbined,1980
750,Indiana,Jennings,64.16,Cpmbined,1980
751,Indiana,Johnson,63.44,Cpmbined,1980
752,Indiana,Knox,66.24,Cpmbined,1980
753,Indiana,Kosciusko,62.13,Cpmbined,1980
754,Indiana,LaGrange,61.73,Cpmbined,1980
755,Indiana,LaPorte,65.71,Cpmbined,1980
756,Indiana,Lake,68.55,Cpmbined,1980
757,Indiana,Lawrence,65.61,Cpmbined,1980
758,Indiana,Madison,64.69,Cpmbined,1980
759,Indiana,Marion,66.52,Cpmbined,1980
760,Indiana,Marshall,61.13,Cpmbined,1980
761,Indiana,Martin,66.94,Cpmbined,1980
762,Indiana,Miami,65.62,Cpmbined,1980
763,Indiana,Monroe,61.39,Cpmbined,1980
764,Indiana,Montgomery,63.17,Cpmbined,1980
765,Indiana,Morgan,64.77,Cpmbined,1980
766,Indiana,Newton,64.34,Cpmbined,1980
767,Indiana,Noble,63.80,Cpmbined,1980
768,Indiana,Ohio,62.48,Cpmbined,1980
769,Indiana,Orange,63.94,Cpmbined,1980
770,Indiana,Owen,60.09,Cpmbined,1980
771,Indiana,Parke,64.14,Cpmbined,1980
772,Indiana,Perry,63.87,Cpmbined,1980
773,Indiana,Pike,64.53,Cpmbined,1980
774,Indiana,Porter,64.93,Cpmbined,1980
775,Indiana,Posey,64.94,Cpmbined,1980
776,Indiana,Pulaski,63.08,Cpmbined,1980
777,Indiana,Putnam,62.37,Cpmbined,1980
778,Indiana,Randolph,64.22,Cpmbined,1980
779,Indiana,Ripley,64.06,Cpmbined,1980
780,Indiana,Rush,65.41,Cpmbined,1980
781,Indiana,Saint Joseph,63.61,Cpmbined,1980
782,Indiana,Scott,66.21,Cpmbined,1980
783,Indiana,Shelby,64.21,Cpmbined,1980
784,Indiana,Spencer,64.91,Cpmbined,1980
785,Indiana,Starke,65.68,Cpmbined,1980
786,Indiana,Steuben,64.52,Cpmbined,1980
787,Indiana,Sullivan,67.42,Cpmbined,1980
788,Indiana,Switzerland,66.75,Cpmbined,1980
789,Indiana,Tippecanoe,64.87,Cpmbined,1980
790,Indiana,Tipton,62.79,Cpmbined,1980
791,Indiana,Union,63.70,Cpmbined,1980
792,Indiana,Vanderburgh,64.04,Cpmbined,1980
793,Indiana,Vermillion,68.76,Cpmbined,1980
794,Indiana,Vigo,65.97,Cpmbined,1980
795,Indiana,Wabash,59.80,Cpmbined,1980
796,Indiana,Warren,66.05,Cpmbined,1980
797,Indiana,Warrick,65.84,Cpmbined,1980
798,Indiana,Washington,62.22,Cpmbined,1980
799,Indiana,Wayne,64.09,Cpmbined,1980
800,Indiana,Wells,59.96,Cpmbined,1980
801,Indiana,White,65.79,Cpmbined,1980
802,Indiana,Whitley,61.85,Cpmbined,1980
803,Iowa,All counties,60.12,Cpmbined,1980
804,Iowa,Adair,56.59,Cpmbined,1980
805,Iowa,Adams,58.31,Cpmbined,1980
806,Iowa,Allamakee,62.02,Cpmbined,1980
807,Iowa,Appanoose,59.69,Cpmbined,1980
808,Iowa,Audubon,53.79,Cpmbined,1980
809,Iowa,Benton,57.62,Cpmbined,1980
810,Iowa,Black Hawk,62.19,Cpmbined,1980
811,Iowa,Boone,58.22,Cpmbined,1980
812,Iowa,Bremer,57.90,Cpmbined,1980
813,Iowa,Buchanan,61.48,Cpmbined,1980
814,Iowa,Buena Vista,58.57,Cpmbined,1980
815,Iowa,Butler,56.99,Cpmbined,1980
816,Iowa,Calhoun,60.73,Cpmbined,1980
817,Iowa,Carroll,57.76,Cpmbined,1980
818,Iowa,Cass,58.75,Cpmbined,1980
819,Iowa,Cedar,55.93,Cpmbined,1980
820,Iowa,Cerro Gordo,58.65,Cpmbined,1980
821,Iowa,Cherokee,59.24,Cpmbined,1980
822,Iowa,Chickasaw,59.76,Cpmbined,1980
823,Iowa,Clarke,58.29,Cpmbined,1980
824,Iowa,Clay,57.72,Cpmbined,1980
825,Iowa,Clayton,62.34,Cpmbined,1980
826,Iowa,Clinton,62.97,Cpmbined,1980
827,Iowa,Crawford,58.49,Cpmbined,1980
828,Iowa,Dallas,60.74,Cpmbined,1980
829,Iowa,Davis,60.23,Cpmbined,1980
830,Iowa,Decatur,59.47,Cpmbined,1980
831,Iowa,Delaware,61.20,Cpmbined,1980
832,Iowa,Des Moines,60.80,Cpmbined,1980
833,Iowa,Dickinson,56.89,Cpmbined,1980
834,Iowa,Dubuque,64.02,Cpmbined,1980
835,Iowa,Emmet,60.12,Cpmbined,1980
836,Iowa,Fayette,60.14,Cpmbined,1980
837,Iowa,Floyd,58.95,Cpmbined,1980
838,Iowa,Franklin,57.76,Cpmbined,1980
839,Iowa,Fremont,63.57,Cpmbined,1980
840,Iowa,Greene,57.85,Cpmbined,1980
841,Iowa,Grundy,54.52,Cpmbined,1980
842,Iowa,Guthrie,59.89,Cpmbined,1980
843,Iowa,Hamilton,57.76,Cpmbined,1980
844,Iowa,Hancock,57.04,Cpmbined,1980
845,Iowa,Hardin,56.50,Cpmbined,1980
846,Iowa,Harrison,62.80,Cpmbined,1980
847,Iowa,Henry,58.37,Cpmbined,1980
848,Iowa,Howard,57.86,Cpmbined,1980
849,Iowa,Humboldt,56.56,Cpmbined,1980
850,Iowa,Ida,58.32,Cpmbined,1980
851,Iowa,Iowa,58.53,Cpmbined,1980
852,Iowa,Jackson,62.18,Cpmbined,1980
853,Iowa,Jasper,59.80,Cpmbined,1980
854,Iowa,Jefferson,60.16,Cpmbined,1980
855,Iowa,Johnson,57.65,Cpmbined,1980
856,Iowa,Jones,58.47,Cpmbined,1980
857,Iowa,Keokuk,59.14,Cpmbined,1980
858,Iowa,Kossuth,57.59,Cpmbined,1980
859,Iowa,Lee,61.92,Cpmbined,1980
860,Iowa,Linn,59.80,Cpmbined,1980
861,Iowa,Louisa,59.54,Cpmbined,1980
862,Iowa,Lucas,59.80,Cpmbined,1980
863,Iowa,Lyon,56.00,Cpmbined,1980
864,Iowa,Madison,60.69,Cpmbined,1980
865,Iowa,Mahaska,58.99,Cpmbined,1980
866,Iowa,Marion,58.54,Cpmbined,1980
867,Iowa,Marshall,64.21,Cpmbined,1980
868,Iowa,Mills,63.18,Cpmbined,1980
869,Iowa,Mitchell,56.71,Cpmbined,1980
870,Iowa,Monona,58.51,Cpmbined,1980
871,Iowa,Monroe,62.01,Cpmbined,1980
872,Iowa,Montgomery,58.76,Cpmbined,1980
873,Iowa,Muscatine,61.53,Cpmbined,1980
874,Iowa,O'Brien,57.12,Cpmbined,1980
875,Iowa,Osceola,57.58,Cpmbined,1980
876,Iowa,Page,60.52,Cpmbined,1980
877,Iowa,Palo Alto,59.27,Cpmbined,1980
878,Iowa,Plymouth,57.02,Cpmbined,1980
879,Iowa,Pocahontas,59.68,Cpmbined,1980
880,Iowa,Polk,62.40,Cpmbined,1980
881,Iowa,Pottawattamie,63.67,Cpmbined,1980
882,Iowa,Poweshiek,58.01,Cpmbined,1980
883,Iowa,Ringgold,59.22,Cpmbined,1980
884,Iowa,Sac,58.44,Cpmbined,1980
885,Iowa,Scott,64.80,Cpmbined,1980
886,Iowa,Shelby,56.76,Cpmbined,1980
887,Iowa,Sioux,53.88,Cpmbined,1980
888,Iowa,Story,54.22,Cpmbined,1980
889,Iowa,Tama,57.32,Cpmbined,1980
890,Iowa,Taylor,58.02,Cpmbined,1980
891,Iowa,Union,59.90,Cpmbined,1980
892,Iowa,Van Buren,63.09,Cpmbined,1980
893,Iowa,Wapello,63.65,Cpmbined,1980
894,Iowa,Warren,60.09,Cpmbined,1980
895,Iowa,Washington,56.10,Cpmbined,1980
896,Iowa,Wayne,59.92,Cpmbined,1980
897,Iowa,Webster,59.29,Cpmbined,1980
898,Iowa,Winnebago,56.18,Cpmbined,1980
899,Iowa,Winneshiek,56.73,Cpmbined,1980
900,Iowa,Woodbury,61.39,Cpmbined,1980
901,Iowa,Worth,58.07,Cpmbined,1980
902,Iowa,Wright,57.54,Cpmbined,1980
903,Kansas,All counties,60.04,Cpmbined,1980
904,Kansas,Allen,60.48,Cpmbined,1980
905,Kansas,Anderson,59.24,Cpmbined,1980
906,Kansas,Atchison,62.34,Cpmbined,1980
907,Kansas,Barber,61.89,Cpmbined,1980
908,Kansas,Barton,60.41,Cpmbined,1980
909,Kansas,Bourbon,61.36,Cpmbined,1980
910,Kansas,Brown,59.06,Cpmbined,1980
911,Kansas,Butler,58.04,Cpmbined,1980
912,Kansas,Chase,58.01,Cpmbined,1980
913,Kansas,Chautauqua,59.32,Cpmbined,1980
914,Kansas,Cherokee,65.71,Cpmbined,1980
915,Kansas,Cheyenne,56.16,Cpmbined,1980
916,Kansas,Clark,57.48,Cpmbined,1980
917,Kansas,Clay,56.12,Cpmbined,1980
918,Kansas,Cloud,57.03,Cpmbined,1980
919,Kansas,Coffey,58.67,Cpmbined,1980
920,Kansas,Comanche,57.20,Cpmbined,1980
921,Kansas,Cowley,60.74,Cpmbined,1980
922,Kansas,Crawford,62.33,Cpmbined,1980
923,Kansas,Decatur,56.00,Cpmbined,1980
924,Kansas,Dickinson,58.00,Cpmbined,1980
925,Kansas,Doniphan,64.39,Cpmbined,1980
926,Kansas,Douglas,58.72,Cpmbined,1980
927,Kansas,Edwards,58.93,Cpmbined,1980
928,Kansas,Elk,59.30,Cpmbined,1980
929,Kansas,Ellis,55.80,Cpmbined,1980
930,Kansas,Ellsworth,58.44,Cpmbined,1980
931,Kansas,Finney,58.56,Cpmbined,1980
932,Kansas,Ford,59.91,Cpmbined,1980
933,Kansas,Franklin,60.83,Cpmbined,1980
934,Kansas,Geary,62.82,Cpmbined,1980
935,Kansas,Gove,56.00,Cpmbined,1980
936,Kansas,Graham,55.40,Cpmbined,1980
937,Kansas,Grant,64.36,Cpmbined,1980
938,Kansas,Gray,58.11,Cpmbined,1980
939,Kansas,Greeley,63.60,Cpmbined,1980
940,Kansas,Greenwood,58.43,Cpmbined,1980
941,Kansas,Hamilton,59.78,Cpmbined,1980
942,Kansas,Harper,57.63,Cpmbined,1980
943,Kansas,Harvey,52.95,Cpmbined,1980
944,Kansas,Haskell,59.78,Cpmbined,1980
945,Kansas,Hodgeman,56.77,Cpmbined,1980
946,Kansas,Jackson,60.30,Cpmbined,1980
947,Kansas,Jefferson,61.63,Cpmbined,1980
948,Kansas,Jewell,58.89,Cpmbined,1980
949,Kansas,Johnson,59.59,Cpmbined,1980
950,Kansas,Kearny,59.69,Cpmbined,1980
951,Kansas,Kingman,59.43,Cpmbined,1980
952,Kansas,Kiowa,54.10,Cpmbined,1980
953,Kansas,Labette,60.26,Cpmbined,1980
954,Kansas,Lane,58.51,Cpmbined,1980
955,Kansas,Leavenworth,66.60,Cpmbined,1980
956,Kansas,Lincoln,56.78,Cpmbined,1980
957,Kansas,Linn,61.92,Cpmbined,1980
958,Kansas,Logan,59.31,Cpmbined,1980
959,Kansas,Lyon,58.32,Cpmbined,1980
960,Kansas,Marion,53.99,Cpmbined,1980
961,Kansas,Marshall,60.34,Cpmbined,1980
962,Kansas,McPherson,53.77,Cpmbined,1980
963,Kansas,Meade,57.48,Cpmbined,1980
964,Kansas,Miami,62.59,Cpmbined,1980
965,Kansas,Mitchell,55.35,Cpmbined,1980
966,Kansas,Montgomery,60.68,Cpmbined,1980
967,Kansas,Morris,57.25,Cpmbined,1980
968,Kansas,Morton,63.88,Cpmbined,1980
969,Kansas,Nemaha,58.07,Cpmbined,1980
970,Kansas,Neosho,60.34,Cpmbined,1980
971,Kansas,Ness,55.06,Cpmbined,1980
972,Kansas,Norton,58.11,Cpmbined,1980
973,Kansas,Osage,60.29,Cpmbined,1980
974,Kansas,Osborne,56.61,Cpmbined,1980
975,Kansas,Ottawa,60.84,Cpmbined,1980
976,Kansas,Pawnee,58.05,Cpmbined,1980
977,Kansas,Phillips,58.06,Cpmbined,1980
978,Kansas,Pottawatomie,58.59,Cpmbined,1980
979,Kansas,Pratt,54.91,Cpmbined,1980
980,Kansas,Rawlins,56.70,Cpmbined,1980
981,Kansas,Reno,58.05,Cpmbined,1980
982,Kansas,Republic,57.88,Cpmbined,1980
983,Kansas,Rice,60.20,Cpmbined,1980
984,Kansas,Riley,57.66,Cpmbined,1980
985,Kansas,Rooks,58.35,Cpmbined,1980
986,Kansas,Rush,57.19,Cpmbined,1980
987,Kansas,Russell,58.76,Cpmbined,1980
988,Kansas,Saline,59.98,Cpmbined,1980
989,Kansas,Scott,58.06,Cpmbined,1980
990,Kansas,Sedgwick,60.73,Cpmbined,1980
991,Kansas,Seward,61.08,Cpmbined,1980
992,Kansas,Shawnee,60.02,Cpmbined,1980
993,Kansas,Sheridan,56.44,Cpmbined,1980
994,Kansas,Sherman,61.11,Cpmbined,1980
995,Kansas,Smith,54.77,Cpmbined,1980
996,Kansas,Stafford,59.66,Cpmbined,1980
997,Kansas,Stanton,58.73,Cpmbined,1980
998,Kansas,Stevens,59.64,Cpmbined,1980
999,Kansas,Sumner,61.32,Cpmbined,1980
1000,Kansas,Thomas,58.78,Cpmbined,1980
1001,Kansas,Trego,57.05,Cpmbined,1980
1002,Kansas,Wabaunsee,57.32,Cpmbined,1980
1003,Kansas,Wallace,60.27,Cpmbined,1980
1004,Kansas,Washington,55.83,Cpmbined,1980
1005,Kansas,Wichita,57.45,Cpmbined,1980
1006,Kansas,Wilson,61.82,Cpmbined,1980
1007,Kansas,Woodson,56.60,Cpmbined,1980
1008,Kansas,Wyandotte,66.69,Cpmbined,1980
1009,Kentucky,All counties,66.25,Cpmbined,1980
1010,Kentucky,Adair,64.18,Cpmbined,1980
1011,Kentucky,Allen,66.62,Cpmbined,1980
1012,Kentucky,Anderson,65.06,Cpmbined,1980
1013,Kentucky,Ballard,66.93,Cpmbined,1980
1014,Kentucky,Barren,65.67,Cpmbined,1980
1015,Kentucky,Bath,63.60,Cpmbined,1980
1016,Kentucky,Bell,68.74,Cpmbined,1980
1017,Kentucky,Boone,69.55,Cpmbined,1980
1018,Kentucky,Bourbon,65.54,Cpmbined,1980
1019,Kentucky,Boyd,68.41,Cpmbined,1980
1020,Kentucky,Boyle,65.42,Cpmbined,1980
1021,Kentucky,Bracken,68.23,Cpmbined,1980
1022,Kentucky,Breathitt,66.19,Cpmbined,1980
1023,Kentucky,Breckinridge,66.79,Cpmbined,1980
1024,Kentucky,Bullitt,69.25,Cpmbined,1980
1025,Kentucky,Butler,66.82,Cpmbined,1980
1026,Kentucky,Caldwell,64.94,Cpmbined,1980
1027,Kentucky,Calloway,63.08,Cpmbined,1980
1028,Kentucky,Campbell,69.58,Cpmbined,1980
1029,Kentucky,Carlisle,65.36,Cpmbined,1980
1030,Kentucky,Carroll,70.93,Cpmbined,1980
1031,Kentucky,Carter,66.03,Cpmbined,1980
1032,Kentucky,Casey,63.83,Cpmbined,1980
1033,Kentucky,Christian,64.85,Cpmbined,1980
1034,Kentucky,Clark,62.95,Cpmbined,1980
1035,Kentucky,Clay,64.35,Cpmbined,1980
1036,Kentucky,Clinton,65.12,Cpmbined,1980
1037,Kentucky,Crittenden,66.63,Cpmbined,1980
1038,Kentucky,Cumberland,68.12,Cpmbined,1980
1039,Kentucky,Daviess,66.29,Cpmbined,1980
1040,Kentucky,Edmonson,64.45,Cpmbined,1980
1041,Kentucky,Elliott,65.02,Cpmbined,1980
1042,Kentucky,Estill,59.44,Cpmbined,1980
1043,Kentucky,Fayette,65.97,Cpmbined,1980
1044,Kentucky,Fleming,64.75,Cpmbined,1980
1045,Kentucky,Floyd,66.62,Cpmbined,1980
1046,Kentucky,Franklin,67.74,Cpmbined,1980
1047,Kentucky,Fulton,66.41,Cpmbined,1980
1048,Kentucky,Gallatin,69.51,Cpmbined,1980
1049,Kentucky,Garrard,62.65,Cpmbined,1980
1050,Kentucky,Grant,70.53,Cpmbined,1980
1051,Kentucky,Graves,63.19,Cpmbined,1980
1052,Kentucky,Grayson,64.69,Cpmbined,1980
1053,Kentucky,Green,61.70,Cpmbined,1980
1054,Kentucky,Greenup,66.89,Cpmbined,1980
1055,Kentucky,Hancock,67.23,Cpmbined,1980
1056,Kentucky,Hardin,64.79,Cpmbined,1980
1057,Kentucky,Harlan,67.85,Cpmbined,1980
1058,Kentucky,Harrison,66.66,Cpmbined,1980
1059,Kentucky,Hart,67.47,Cpmbined,1980
1060,Kentucky,Henderson,66.15,Cpmbined,1980
1061,Kentucky,Henry,69.55,Cpmbined,1980
1062,Kentucky,Hickman,62.91,Cpmbined,1980
1063,Kentucky,Hopkins,64.88,Cpmbined,1980
1064,Kentucky,Jackson,65.00,Cpmbined,1980
1065,Kentucky,Jefferson,67.15,Cpmbined,1980
1066,Kentucky,Jessamine,66.17,Cpmbined,1980
1067,Kentucky,Johnson,67.54,Cpmbined,1980
