,Location,County,Mortality Risk %,Sex,Year
59630,Oklahoma,Grant,0.80,Combined,2010
59631,Oklahoma,Greer,0.95,Combined,2010
59632,Oklahoma,Harmon,1.04,Combined,2010
59633,Oklahoma,Harper,0.88,Combined,2010
59634,Oklahoma,Haskell,1.10,Combined,2010
59635,Oklahoma,Hughes,1.15,Combined,2010
59636,Oklahoma,Jackson,0.83,Combined,2010
59637,Oklahoma,Jefferson,1.11,Combined,2010
59638,Oklahoma,Johnston,1.13,Combined,2010
59639,Oklahoma,Kay,0.90,Combined,2010
59640,Oklahoma,Kingfisher,0.79,Combined,2010
59641,Oklahoma,Kiowa,1.18,Combined,2010
59642,Oklahoma,Latimer,1.02,Combined,2010
59643,Oklahoma,Le,0.91,Combined,2010
59644,Oklahoma,Lincoln,0.94,Combined,2010
59645,Oklahoma,Logan,0.68,Combined,2010
59646,Oklahoma,Love,1.00,Combined,2010
59647,Oklahoma,Major,0.86,Combined,2010
59648,Oklahoma,Marshall,0.95,Combined,2010
59649,Oklahoma,Mayes,0.87,Combined,2010
59650,Oklahoma,McClain,0.90,Combined,2010
59651,Oklahoma,McCurtain,1.05,Combined,2010
59652,Oklahoma,McIntosh,1.20,Combined,2010
59653,Oklahoma,Murray,1.16,Combined,2010
59654,Oklahoma,Muskogee,1.04,Combined,2010
59655,Oklahoma,Noble,0.80,Combined,2010
59656,Oklahoma,Nowata,0.87,Combined,2010
59657,Oklahoma,Okfuskee,1.19,Combined,2010
59658,Oklahoma,Oklahoma,0.97,Combined,2010
59659,Oklahoma,Okmulgee,0.95,Combined,2010
59660,Oklahoma,Osage,0.76,Combined,2010
59661,Oklahoma,Ottawa,0.93,Combined,2010
59662,Oklahoma,Pawnee,0.97,Combined,2010
59663,Oklahoma,Payne,0.65,Combined,2010
59664,Oklahoma,Pittsburg,1.06,Combined,2010
59665,Oklahoma,Pontotoc,1.00,Combined,2010
59666,Oklahoma,Pottawatomie,0.95,Combined,2010
59667,Oklahoma,Pushmataha,1.18,Combined,2010
59668,Oklahoma,Roger Mills,0.96,Combined,2010
59669,Oklahoma,Rogers,0.70,Combined,2010
59670,Oklahoma,Seminole,1.24,Combined,2010
59671,Oklahoma,Sequoyah,0.97,Combined,2010
59672,Oklahoma,Stephens,0.87,Combined,2010
59673,Oklahoma,Texas,0.85,Combined,2010
59674,Oklahoma,Tillman,1.05,Combined,2010
59675,Oklahoma,Tulsa,0.83,Combined,2010
59676,Oklahoma,Wagoner,0.69,Combined,2010
59677,Oklahoma,Washington,0.78,Combined,2010
59678,Oklahoma,Washita,0.93,Combined,2010
59679,Oklahoma,Woods,0.81,Combined,2010
59680,Oklahoma,Woodward,0.93,Combined,2010
59681,Oregon,All counties,0.60,Combined,2010
59682,Oregon,Baker,0.71,Combined,2010
59683,Oregon,Benton,0.41,Combined,2010
59684,Oregon,Clackamas,0.52,Combined,2010
59685,Oregon,Clatsop,0.63,Combined,2010
59686,Oregon,Columbia,0.56,Combined,2010
59687,Oregon,Coos,0.74,Combined,2010
59688,Oregon,Crook,0.66,Combined,2010
59689,Oregon,Curry,0.90,Combined,2010
59690,Oregon,Deschutes,0.59,Combined,2010
59691,Oregon,Douglas,0.72,Combined,2010
59692,Oregon,Gilliam,0.59,Combined,2010
59693,Oregon,Grant,0.64,Combined,2010
59694,Oregon,Harney,0.73,Combined,2010
59695,Oregon,Hood River,0.53,Combined,2010
59696,Oregon,Jackson,0.63,Combined,2010
59697,Oregon,Jefferson,0.93,Combined,2010
59698,Oregon,Josephine,0.79,Combined,2010
59699,Oregon,Klamath,0.84,Combined,2010
59700,Oregon,Lake,0.75,Combined,2010
59701,Oregon,Lane,0.59,Combined,2010
59702,Oregon,Lincoln,0.70,Combined,2010
59703,Oregon,Linn,0.66,Combined,2010
59704,Oregon,Malheur,0.77,Combined,2010
59705,Oregon,Marion,0.68,Combined,2010
59706,Oregon,Morrow,0.63,Combined,2010
59707,Oregon,Multnomah,0.61,Combined,2010
59708,Oregon,Polk,0.55,Combined,2010
59709,Oregon,Sherman,0.64,Combined,2010
59710,Oregon,Tillamook,0.67,Combined,2010
59711,Oregon,Umatilla,0.71,Combined,2010
59712,Oregon,Union,0.61,Combined,2010
59713,Oregon,Wallowa,0.58,Combined,2010
59714,Oregon,Wasco,0.69,Combined,2010
59715,Oregon,Washington,0.47,Combined,2010
59716,Oregon,Wheeler,0.65,Combined,2010
59717,Oregon,Yamhill,0.55,Combined,2010
59718,Pennsylvania,All counties,0.68,Combined,2010
59719,Pennsylvania,Adams,0.51,Combined,2010
59720,Pennsylvania,Allegheny,0.71,Combined,2010
59721,Pennsylvania,Armstrong,0.62,Combined,2010
59722,Pennsylvania,Beaver,0.62,Combined,2010
59723,Pennsylvania,Bedford,0.58,Combined,2010
59724,Pennsylvania,Berks,0.64,Combined,2010
59725,Pennsylvania,Blair,0.61,Combined,2010
59726,Pennsylvania,Bradford,0.59,Combined,2010
59727,Pennsylvania,Bucks,0.46,Combined,2010
59728,Pennsylvania,Butler,0.55,Combined,2010
59729,Pennsylvania,Cambria,0.61,Combined,2010
59730,Pennsylvania,Cameron,0.60,Combined,2010
59731,Pennsylvania,Carbon,0.58,Combined,2010
59732,Pennsylvania,Centre,0.45,Combined,2010
59733,Pennsylvania,Chester,0.49,Combined,2010
59734,Pennsylvania,Clarion,0.58,Combined,2010
59735,Pennsylvania,Clearfield,0.65,Combined,2010
59736,Pennsylvania,Clinton,0.59,Combined,2010
59737,Pennsylvania,Columbia,0.54,Combined,2010
59738,Pennsylvania,Crawford,0.72,Combined,2010
59739,Pennsylvania,Cumberland,0.53,Combined,2010
59740,Pennsylvania,Dauphin,0.74,Combined,2010
59741,Pennsylvania,Delaware,0.64,Combined,2010
59742,Pennsylvania,Elk,0.58,Combined,2010
59743,Pennsylvania,Erie,0.73,Combined,2010
59744,Pennsylvania,Fayette,0.76,Combined,2010
59745,Pennsylvania,Forest,0.68,Combined,2010
59746,Pennsylvania,Franklin,0.57,Combined,2010
59747,Pennsylvania,Fulton,0.59,Combined,2010
59748,Pennsylvania,Greene,0.75,Combined,2010
59749,Pennsylvania,Huntingdon,0.53,Combined,2010
59750,Pennsylvania,Indiana,0.64,Combined,2010
59751,Pennsylvania,Jefferson,0.64,Combined,2010
59752,Pennsylvania,Juniata,0.59,Combined,2010
59753,Pennsylvania,Lackawanna,0.59,Combined,2010
59754,Pennsylvania,Lancaster,0.63,Combined,2010
59755,Pennsylvania,Lawrence,0.71,Combined,2010
59756,Pennsylvania,Lebanon,0.55,Combined,2010
59757,Pennsylvania,Lehigh,0.62,Combined,2010
59758,Pennsylvania,Luzerne,0.60,Combined,2010
59759,Pennsylvania,Lycoming,0.65,Combined,2010
59760,Pennsylvania,McKean,0.65,Combined,2010
59761,Pennsylvania,Mercer,0.66,Combined,2010
59762,Pennsylvania,Mifflin,0.66,Combined,2010
59763,Pennsylvania,Monroe,0.60,Combined,2010
59764,Pennsylvania,Montgomery,0.52,Combined,2010
59765,Pennsylvania,Montour,0.71,Combined,2010
59766,Pennsylvania,Northampton,0.55,Combined,2010
59767,Pennsylvania,Northumberland,0.53,Combined,2010
59768,Pennsylvania,Perry,0.61,Combined,2010
59769,Pennsylvania,Philadelphia,1.13,Combined,2010
59770,Pennsylvania,Pike,0.44,Combined,2010
59771,Pennsylvania,Potter,0.58,Combined,2010
59772,Pennsylvania,Schuylkill,0.60,Combined,2010
59773,Pennsylvania,Snyder,0.52,Combined,2010
59774,Pennsylvania,Somerset,0.61,Combined,2010
59775,Pennsylvania,Sullivan,0.68,Combined,2010
59776,Pennsylvania,Susquehanna,0.61,Combined,2010
59777,Pennsylvania,Tioga,0.55,Combined,2010
59778,Pennsylvania,Union,0.48,Combined,2010
59779,Pennsylvania,Venango,0.64,Combined,2010
59780,Pennsylvania,Warren,0.64,Combined,2010
59781,Pennsylvania,Washington,0.61,Combined,2010
59782,Pennsylvania,Wayne,0.56,Combined,2010
59783,Pennsylvania,Westmoreland,0.54,Combined,2010
59784,Pennsylvania,Wyoming,0.60,Combined,2010
59785,Pennsylvania,York,0.57,Combined,2010
59786,Rhode Island,All counties,0.60,Combined,2010
59787,Rhode Island,Bristol,0.35,Combined,2010
59788,Rhode Island,Kent,0.52,Combined,2010
59789,Rhode Island,Newport,0.42,Combined,2010
59790,Rhode Island,Providence,0.66,Combined,2010
59791,Rhode Island,Washington,0.46,Combined,2010
59792,South Carolina,All counties,0.89,Combined,2010
59793,South Carolina,Abbeville,0.97,Combined,2010
59794,South Carolina,Aiken,0.84,Combined,2010
59795,South Carolina,Allendale,1.46,Combined,2010
59796,South Carolina,Anderson,0.93,Combined,2010
59797,South Carolina,Bamberg,1.23,Combined,2010
59798,South Carolina,Barnwell,1.16,Combined,2010
59799,South Carolina,Beaufort,0.63,Combined,2010
59800,South Carolina,Berkeley,0.78,Combined,2010
59801,South Carolina,Calhoun,0.99,Combined,2010
59802,South Carolina,Charleston,0.89,Combined,2010
59803,South Carolina,Cherokee,1.05,Combined,2010
59804,South Carolina,Chester,1.22,Combined,2010
59805,South Carolina,Chesterfield,1.21,Combined,2010
59806,South Carolina,Clarendon,1.13,Combined,2010
59807,South Carolina,Colleton,1.16,Combined,2010
59808,South Carolina,Darlington,1.21,Combined,2010
59809,South Carolina,Dillon,1.12,Combined,2010
59810,South Carolina,Dorchester,0.69,Combined,2010
59811,South Carolina,Edgefield,0.87,Combined,2010
59812,South Carolina,Fairfield,1.14,Combined,2010
59813,South Carolina,Florence,1.18,Combined,2010
59814,South Carolina,Georgetown,1.05,Combined,2010
59815,South Carolina,Greenville,0.75,Combined,2010
59816,South Carolina,Greenwood,1.01,Combined,2010
59817,South Carolina,Hampton,1.22,Combined,2010
59818,South Carolina,Horry,0.89,Combined,2010
59819,South Carolina,Jasper,1.04,Combined,2010
59820,South Carolina,Kershaw,0.86,Combined,2010
59821,South Carolina,Lancaster,0.90,Combined,2010
59822,South Carolina,Laurens,1.06,Combined,2010
59823,South Carolina,Lee,1.43,Combined,2010
59824,South Carolina,Lexington,0.72,Combined,2010
59825,South Carolina,Marion,1.36,Combined,2010
59826,South Carolina,Marlboro,1.31,Combined,2010
59827,South Carolina,McCormick,1.07,Combined,2010
59828,South Carolina,Newberry,0.96,Combined,2010
59829,South Carolina,Oconee,0.74,Combined,2010
59830,South Carolina,Orangeburg,1.20,Combined,2010
59831,South Carolina,Pickens,0.78,Combined,2010
59832,South Carolina,Richland,0.81,Combined,2010
59833,South Carolina,Saluda,0.94,Combined,2010
59834,South Carolina,Spartanburg,0.86,Combined,2010
59835,South Carolina,Sumter,1.04,Combined,2010
59836,South Carolina,Union,1.09,Combined,2010
59837,South Carolina,Williamsburg,1.37,Combined,2010
59838,South Carolina,York,0.81,Combined,2010
59839,South Dakota,All counties,0.72,Combined,2010
59840,South Dakota,Aurora,0.61,Combined,2010
59841,South Dakota,Beadle,0.60,Combined,2010
59842,South Dakota,Bennett,1.45,Combined,2010
59843,South Dakota,Bon,0.55,Combined,2010
59844,South Dakota,Brookings,0.44,Combined,2010
59845,South Dakota,Brown,0.55,Combined,2010
59846,South Dakota,Brule,0.68,Combined,2010
59847,South Dakota,Buffalo,1.69,Combined,2010
59848,South Dakota,Butte,0.70,Combined,2010
59849,South Dakota,Campbell,0.54,Combined,2010
59850,South Dakota,Charles Mix,0.84,Combined,2010
59851,South Dakota,Clark,0.56,Combined,2010
59852,South Dakota,Clay,0.48,Combined,2010
59853,South Dakota,Codington,0.54,Combined,2010
59854,South Dakota,Corson,1.57,Combined,2010
59855,South Dakota,Custer,0.76,Combined,2010
59856,South Dakota,Davison,0.59,Combined,2010
59857,South Dakota,Day,0.65,Combined,2010
59858,South Dakota,Deuel,0.52,Combined,2010
59859,South Dakota,Dewey,1.68,Combined,2010
59860,South Dakota,Douglas,0.57,Combined,2010
59861,South Dakota,Edmunds,0.58,Combined,2010
59862,South Dakota,Fall River,0.89,Combined,2010
59863,South Dakota,Faulk,0.53,Combined,2010
59864,South Dakota,Grant,0.61,Combined,2010
59865,South Dakota,Gregory,0.77,Combined,2010
59866,South Dakota,Haakon,0.75,Combined,2010
59867,South Dakota,Hamlin,0.57,Combined,2010
59868,South Dakota,Hand,0.53,Combined,2010
59869,South Dakota,Hanson,0.53,Combined,2010
59870,South Dakota,Harding,0.61,Combined,2010
59871,South Dakota,Hughes,0.73,Combined,2010
59872,South Dakota,Hutchinson,0.53,Combined,2010
59873,South Dakota,Hyde,0.72,Combined,2010
59874,South Dakota,Jackson,1.37,Combined,2010
59875,South Dakota,Jerauld,0.57,Combined,2010
59876,South Dakota,Jones,0.75,Combined,2010
59877,South Dakota,Kingsbury,0.57,Combined,2010
59878,South Dakota,Lake,0.48,Combined,2010
59879,South Dakota,Lawrence,0.59,Combined,2010
59880,South Dakota,Lincoln,0.37,Combined,2010
59881,South Dakota,Lyman,0.95,Combined,2010
59882,South Dakota,Marshall,0.61,Combined,2010
59883,South Dakota,McCook,0.56,Combined,2010
59884,South Dakota,McPherson,0.53,Combined,2010
59885,South Dakota,Meade,0.66,Combined,2010
59886,South Dakota,Mellette,1.44,Combined,2010
59887,South Dakota,Miner,0.51,Combined,2010
59888,South Dakota,Minnehaha,0.63,Combined,2010
59889,South Dakota,Moody,0.51,Combined,2010
59890,South Dakota,Oglala Lakota,2.26,Combined,2010
59891,South Dakota,Pennington,0.73,Combined,2010
59892,South Dakota,Perkins,0.73,Combined,2010
59893,South Dakota,Potter,0.65,Combined,2010
59894,South Dakota,Roberts,0.86,Combined,2010
59895,South Dakota,Sanborn,0.53,Combined,2010
59896,South Dakota,Spink,0.58,Combined,2010
59897,South Dakota,Stanley,0.76,Combined,2010
59898,South Dakota,Sully,0.67,Combined,2010
59899,South Dakota,Todd,2.00,Combined,2010
59900,South Dakota,Tripp,0.83,Combined,2010
59901,South Dakota,Turner,0.51,Combined,2010
59902,South Dakota,Union,0.45,Combined,2010
59903,South Dakota,Walworth,0.70,Combined,2010
59904,South Dakota,Yankton,0.57,Combined,2010
59905,South Dakota,Ziebach,1.17,Combined,2010
59906,Tennessee,All counties,0.88,Combined,2010
59907,Tennessee,Anderson,0.76,Combined,2010
59908,Tennessee,Bedford,0.91,Combined,2010
59909,Tennessee,Benton,1.16,Combined,2010
59910,Tennessee,Bledsoe,0.84,Combined,2010
59911,Tennessee,Blount,0.69,Combined,2010
59912,Tennessee,Bradley,0.77,Combined,2010
59913,Tennessee,Campbell,0.95,Combined,2010
59914,Tennessee,Cannon,0.83,Combined,2010
59915,Tennessee,Carroll,1.05,Combined,2010
59916,Tennessee,Carter,0.82,Combined,2010
59917,Tennessee,Cheatham,0.78,Combined,2010
59918,Tennessee,Chester,0.91,Combined,2010
59919,Tennessee,Claiborne,0.90,Combined,2010
59920,Tennessee,Clay,1.00,Combined,2010
59921,Tennessee,Cocke,1.00,Combined,2010
59922,Tennessee,Coffee,0.91,Combined,2010
59923,Tennessee,Crockett,1.00,Combined,2010
59924,Tennessee,Cumberland,0.80,Combined,2010
59925,Tennessee,Davidson,0.86,Combined,2010
59926,Tennessee,DeKalb,0.97,Combined,2010
59927,Tennessee,Decatur,1.11,Combined,2010
59928,Tennessee,Dickson,0.81,Combined,2010
59929,Tennessee,Dyer,1.11,Combined,2010
59930,Tennessee,Fayette,0.98,Combined,2010
59931,Tennessee,Fentress,1.06,Combined,2010
59932,Tennessee,Franklin,0.74,Combined,2010
59933,Tennessee,Gibson,1.09,Combined,2010
59934,Tennessee,Giles,0.83,Combined,2010
59935,Tennessee,Grainger,0.93,Combined,2010
59936,Tennessee,Greene,0.88,Combined,2010
59937,Tennessee,Grundy,1.15,Combined,2010
59938,Tennessee,Hamblen,0.83,Combined,2010
59939,Tennessee,Hamilton,0.81,Combined,2010
59940,Tennessee,Hancock,1.09,Combined,2010
59941,Tennessee,Hardeman,1.18,Combined,2010
59942,Tennessee,Hardin,1.02,Combined,2010
59943,Tennessee,Hawkins,0.81,Combined,2010
59944,Tennessee,Haywood,1.28,Combined,2010
59945,Tennessee,Henderson,1.06,Combined,2010
59946,Tennessee,Henry,0.98,Combined,2010
59947,Tennessee,Hickman,0.90,Combined,2010
59948,Tennessee,Houston,0.92,Combined,2010
59949,Tennessee,Humphreys,0.92,Combined,2010
59950,Tennessee,Jackson,0.96,Combined,2010
59951,Tennessee,Jefferson,0.77,Combined,2010
59952,Tennessee,Johnson,0.88,Combined,2010
59953,Tennessee,Knox,0.69,Combined,2010
59954,Tennessee,Lake,1.16,Combined,2010
59955,Tennessee,Lauderdale,1.19,Combined,2010
59956,Tennessee,Lawrence,0.84,Combined,2010
59957,Tennessee,Lewis,0.94,Combined,2010
59958,Tennessee,Lincoln,0.85,Combined,2010
59959,Tennessee,Loudon,0.70,Combined,2010
59960,Tennessee,Macon,0.92,Combined,2010
59961,Tennessee,Madison,0.95,Combined,2010
59962,Tennessee,Marion,0.89,Combined,2010
59963,Tennessee,Marshall,0.84,Combined,2010
59964,Tennessee,Maury,0.70,Combined,2010
59965,Tennessee,McMinn,0.78,Combined,2010
59966,Tennessee,McNairy,1.09,Combined,2010
59967,Tennessee,Meigs,1.04,Combined,2010
59968,Tennessee,Monroe,0.88,Combined,2010
59969,Tennessee,Montgomery,0.80,Combined,2010
59970,Tennessee,Moore,0.66,Combined,2010
59971,Tennessee,Morgan,0.84,Combined,2010
59972,Tennessee,Obion,0.89,Combined,2010
59973,Tennessee,Overton,0.97,Combined,2010
59974,Tennessee,Perry,1.02,Combined,2010
59975,Tennessee,Pickett,0.90,Combined,2010
59976,Tennessee,Polk,1.01,Combined,2010
59977,Tennessee,Putnam,0.72,Combined,2010
59978,Tennessee,Rhea,0.98,Combined,2010
59979,Tennessee,Roane,0.80,Combined,2010
59980,Tennessee,Robertson,0.75,Combined,2010
59981,Tennessee,Rutherford,0.69,Combined,2010
59982,Tennessee,Scott,1.00,Combined,2010
59983,Tennessee,Sequatchie,0.91,Combined,2010
59984,Tennessee,Sevier,0.79,Combined,2010
59985,Tennessee,Shelby,1.19,Combined,2010
59986,Tennessee,Smith,0.90,Combined,2010
59987,Tennessee,Stewart,0.95,Combined,2010
59988,Tennessee,Sullivan,0.81,Combined,2010
59989,Tennessee,Sumner,0.65,Combined,2010
59990,Tennessee,Tipton,1.02,Combined,2010
59991,Tennessee,Trousdale,0.97,Combined,2010
59992,Tennessee,Unicoi,1.01,Combined,2010
59993,Tennessee,Union,0.89,Combined,2010
59994,Tennessee,Van Buren,0.97,Combined,2010
59995,Tennessee,Warren,0.85,Combined,2010
59996,Tennessee,Washington,0.82,Combined,2010
59997,Tennessee,Wayne,1.01,Combined,2010
59998,Tennessee,Weakley,0.77,Combined,2010
59999,Tennessee,White,0.94,Combined,2010
60000,Tennessee,Williamson,0.41,Combined,2010
60001,Tennessee,Wilson,0.62,Combined,2010
60002,Texas,All counties,0.67,Combined,2010
60003,Texas,Anderson,0.97,Combined,2010
60004,Texas,Andrews,0.90,Combined,2010
60005,Texas,Angelina,0.84,Combined,2010
60006,Texas,Aransas,1.00,Combined,2010
60007,Texas,Archer,0.67,Combined,2010
60008,Texas,Armstrong,0.84,Combined,2010
60009,Texas,Atascosa,0.71,Combined,2010
60010,Texas,Austin,0.75,Combined,2010
60011,Texas,Bailey,0.71,Combined,2010
60012,Texas,Bandera,0.69,Combined,2010
60013,Texas,Bastrop,0.70,Combined,2010
60014,Texas,Baylor,0.86,Combined,2010
60015,Texas,Bee,0.69,Combined,2010
60016,Texas,Bell,0.83,Combined,2010
60017,Texas,Bexar,0.67,Combined,2010
60018,Texas,Blanco,0.72,Combined,2010
60019,Texas,Borden,0.68,Combined,2010
60020,Texas,Bosque,0.79,Combined,2010
60021,Texas,Bowie,0.85,Combined,2010
60022,Texas,Brazoria,0.58,Combined,2010
60023,Texas,Brazos,0.54,Combined,2010
60024,Texas,Brewster,0.64,Combined,2010
60025,Texas,Briscoe,0.78,Combined,2010
60026,Texas,Brooks,0.80,Combined,2010
60027,Texas,Brown,0.90,Combined,2010
60028,Texas,Burleson,0.73,Combined,2010
60029,Texas,Burnet,0.69,Combined,2010
60030,Texas,Caldwell,0.66,Combined,2010
60031,Texas,Calhoun,0.77,Combined,2010
60032,Texas,Callahan,0.79,Combined,2010
60033,Texas,Cameron,0.61,Combined,2010
60034,Texas,Camp,1.11,Combined,2010
60035,Texas,Carson,0.83,Combined,2010
60036,Texas,Cass,0.93,Combined,2010
60037,Texas,Castro,0.71,Combined,2010
60038,Texas,Chambers,0.74,Combined,2010
60039,Texas,Cherokee,0.84,Combined,2010
60040,Texas,Childress,0.83,Combined,2010
60041,Texas,Clay,0.76,Combined,2010
60042,Texas,Cochran,0.85,Combined,2010
60043,Texas,Coke,0.84,Combined,2010
60044,Texas,Coleman,0.90,Combined,2010
60045,Texas,Collin,0.42,Combined,2010
60046,Texas,Collingsworth,1.00,Combined,2010
60047,Texas,Colorado,0.85,Combined,2010
60048,Texas,Comal,0.60,Combined,2010
60049,Texas,Comanche,0.82,Combined,2010
60050,Texas,Concho,0.70,Combined,2010
60051,Texas,Cooke,0.81,Combined,2010
60052,Texas,Coryell,0.63,Combined,2010
60053,Texas,Cottle,0.83,Combined,2010
60054,Texas,Crane,0.84,Combined,2010
60055,Texas,Crockett,0.79,Combined,2010
60056,Texas,Crosby,0.78,Combined,2010
60057,Texas,Culberson,0.78,Combined,2010
60058,Texas,Dallam,1.01,Combined,2010
60059,Texas,Dallas,0.70,Combined,2010
60060,Texas,Dawson,0.81,Combined,2010
60061,Texas,DeWitt,0.73,Combined,2010
60062,Texas,Deaf Smith,0.90,Combined,2010
60063,Texas,Delta,0.95,Combined,2010
60064,Texas,Denton,0.46,Combined,2010
60065,Texas,Dickens,0.78,Combined,2010
60066,Texas,Dimmit,0.78,Combined,2010
60067,Texas,Donley,0.89,Combined,2010
60068,Texas,Duval,0.77,Combined,2010
60069,Texas,Eastland,0.98,Combined,2010
60070,Texas,Ector,0.82,Combined,2010
60071,Texas,Edwards,0.72,Combined,2010
60072,Texas,El Paso,0.59,Combined,2010
60073,Texas,Ellis,0.66,Combined,2010
60074,Texas,Erath,0.69,Combined,2010
60075,Texas,Falls,0.92,Combined,2010
60076,Texas,Fannin,0.80,Combined,2010
60077,Texas,Fayette,0.69,Combined,2010
60078,Texas,Fisher,0.79,Combined,2010
60079,Texas,Floyd,0.75,Combined,2010
60080,Texas,Foard,0.80,Combined,2010
60081,Texas,Fort Bend,0.45,Combined,2010
60082,Texas,Franklin,0.84,Combined,2010
60083,Texas,Freestone,0.96,Combined,2010
60084,Texas,Frio,0.73,Combined,2010
60085,Texas,Gaines,0.74,Combined,2010
60086,Texas,Galveston,0.70,Combined,2010
60087,Texas,Garza,0.87,Combined,2010
60088,Texas,Gillespie,0.62,Combined,2010
60089,Texas,Glasscock,0.69,Combined,2010
60090,Texas,Goliad,0.66,Combined,2010
60091,Texas,Gonzales,0.85,Combined,2010
60092,Texas,Gray,1.01,Combined,2010
60093,Texas,Grayson,0.73,Combined,2010
60094,Texas,Gregg,0.94,Combined,2010
60095,Texas,Grimes,0.83,Combined,2010
60096,Texas,Guadalupe,0.58,Combined,2010
60097,Texas,Hale,0.70,Combined,2010
60098,Texas,Hall,0.89,Combined,2010
60099,Texas,Hamilton,0.85,Combined,2010
60100,Texas,Hansford,0.84,Combined,2010
60101,Texas,Hardeman,0.88,Combined,2010
60102,Texas,Hardin,0.82,Combined,2010
60103,Texas,Harris,0.65,Combined,2010
60104,Texas,Harrison,0.92,Combined,2010
60105,Texas,Hartley,0.66,Combined,2010
60106,Texas,Haskell,0.81,Combined,2010
60107,Texas,Hays,0.49,Combined,2010
60108,Texas,Hemphill,0.80,Combined,2010
60109,Texas,Henderson,0.84,Combined,2010
60110,Texas,Hidalgo,0.59,Combined,2010
60111,Texas,Hill,0.84,Combined,2010
60112,Texas,Hockley,0.76,Combined,2010
60113,Texas,Hood,0.72,Combined,2010
60114,Texas,Hopkins,0.79,Combined,2010
60115,Texas,Houston,0.90,Combined,2010
60116,Texas,Howard,0.96,Combined,2010
60117,Texas,Hudspeth,0.62,Combined,2010
60118,Texas,Hunt,0.82,Combined,2010
60119,Texas,Hutchinson,0.96,Combined,2010
60120,Texas,Irion,0.72,Combined,2010
60121,Texas,Jack,0.85,Combined,2010
60122,Texas,Jackson,0.79,Combined,2010
60123,Texas,Jasper,0.99,Combined,2010
60124,Texas,Jeff Davis,0.61,Combined,2010
60125,Texas,Jefferson,0.86,Combined,2010
60126,Texas,Jim Hogg,0.83,Combined,2010
60127,Texas,Jim Wells,0.73,Combined,2010
60128,Texas,Johnson,0.77,Combined,2010
60129,Texas,Jones,0.77,Combined,2010
60130,Texas,Karnes,0.75,Combined,2010
60131,Texas,Kaufman,0.74,Combined,2010
60132,Texas,Kendall,0.59,Combined,2010
60133,Texas,Kenedy,0.93,Combined,2010
60134,Texas,Kent,0.80,Combined,2010
60135,Texas,Kerr,0.70,Combined,2010
60136,Texas,Kimble,0.78,Combined,2010
60137,Texas,King,0.74,Combined,2010
60138,Texas,Kinney,0.66,Combined,2010
60139,Texas,Kleberg,0.69,Combined,2010
60140,Texas,Knox,0.80,Combined,2010
60141,Texas,La Salle,0.73,Combined,2010
60142,Texas,Lamar,0.84,Combined,2010
60143,Texas,Lamb,0.84,Combined,2010
60144,Texas,Lampasas,0.80,Combined,2010
60145,Texas,Lavaca,0.67,Combined,2010
60146,Texas,Lee,0.72,Combined,2010
60147,Texas,Leon,0.93,Combined,2010
60148,Texas,Liberty,0.94,Combined,2010
60149,Texas,Limestone,0.96,Combined,2010
60150,Texas,Lipscomb,0.83,Combined,2010
60151,Texas,Live Oak,0.68,Combined,2010
60152,Texas,Llano,0.75,Combined,2010
60153,Texas,Loving,1.25,Combined,2010
60154,Texas,Lubbock,0.78,Combined,2010
60155,Texas,Lynn,0.78,Combined,2010
60156,Texas,Madison,0.84,Combined,2010
60157,Texas,Marion,1.16,Combined,2010
60158,Texas,Martin,0.82,Combined,2010
60159,Texas,Mason,0.69,Combined,2010
60160,Texas,Matagorda,0.82,Combined,2010
60161,Texas,Maverick,0.61,Combined,2010
60162,Texas,McCulloch,0.84,Combined,2010
60163,Texas,McLennan,0.79,Combined,2010
60164,Texas,McMullen,0.65,Combined,2010
60165,Texas,Medina,0.69,Combined,2010
60166,Texas,Menard,0.79,Combined,2010
60167,Texas,Midland,0.72,Combined,2010
60168,Texas,Milam,0.84,Combined,2010
60169,Texas,Mills,0.80,Combined,2010
60170,Texas,Mitchell,0.86,Combined,2010
60171,Texas,Montague,0.88,Combined,2010
60172,Texas,Montgomery,0.63,Combined,2010
60173,Texas,Moore,0.75,Combined,2010
60174,Texas,Morris,1.03,Combined,2010
60175,Texas,Motley,0.77,Combined,2010
60176,Texas,Nacogdoches,0.84,Combined,2010
60177,Texas,Navarro,0.81,Combined,2010
60178,Texas,Newton,1.02,Combined,2010
60179,Texas,Nolan,0.89,Combined,2010
60180,Texas,Nueces,0.65,Combined,2010
60181,Texas,Ochiltree,0.83,Combined,2010
60182,Texas,Oldham,0.82,Combined,2010
60183,Texas,Orange,0.89,Combined,2010
60184,Texas,Palo Pinto,0.91,Combined,2010
60185,Texas,Panola,1.02,Combined,2010
60186,Texas,Parker,0.68,Combined,2010
60187,Texas,Parmer,0.71,Combined,2010
60188,Texas,Pecos,0.79,Combined,2010
60189,Texas,Polk,1.20,Combined,2010
60190,Texas,Potter,1.09,Combined,2010
60191,Texas,Presidio,0.46,Combined,2010
60192,Texas,Rains,0.88,Combined,2010
60193,Texas,Randall,0.69,Combined,2010
60194,Texas,Reagan,0.80,Combined,2010
60195,Texas,Real,0.92,Combined,2010
60196,Texas,Red River,1.06,Combined,2010
60197,Texas,Reeves,0.87,Combined,2010
